VIN,Time,DCLname,vType,startLaneId,destRoad
1024,8.7600,NorthBound0Entrance,VAN,1,1st Street E
1536,209.9800,NorthBound0Entrance,VAN,1,1st Street E
1028,11.0200,NorthBound0Entrance,SEDAN,1,1st Street E
1545,212.9200,NorthBound0Entrance,COUPE,2,1st Avenue N
1547,213.2000,NorthBound0Entrance,COUPE,0,1st Street W
1037,14.7600,NorthBound0Entrance,COUPE,1,1st Avenue N
1551,214.5400,NorthBound0Entrance,COUPE,0,1st Avenue N
1553,215.9200,NorthBound0Entrance,SUV,2,1st Street W
1042,17.0000,NorthBound0Entrance,SUV,0,1st Street W
1047,19.4000,NorthBound0Entrance,SEDAN,2,1st Street W
1559,217.8200,NorthBound0Entrance,SUV,2,1st Avenue N
1049,20.4800,NorthBound0Entrance,SUV,0,1st Street E
1563,219.5400,NorthBound0Entrance,COUPE,0,1st Street W
1052,20.9200,NorthBound0Entrance,VAN,1,1st Street W
1564,219.7600,NorthBound0Entrance,COUPE,1,1st Street E
1053,21.4600,NorthBound0Entrance,COUPE,2,1st Avenue N
1573,222.4200,NorthBound0Entrance,COUPE,0,1st Avenue N
1062,25.3600,NorthBound0Entrance,VAN,2,1st Street W
1575,224.0600,NorthBound0Entrance,COUPE,0,1st Avenue N
1065,25.5600,NorthBound0Entrance,COUPE,1,1st Street W
1066,26.1600,NorthBound0Entrance,COUPE,0,1st Street W
1578,224.6800,NorthBound0Entrance,VAN,1,1st Street E
1579,225.0200,NorthBound0Entrance,SEDAN,2,1st Street E
1069,28.3600,NorthBound0Entrance,SEDAN,0,1st Street E
1070,28.3600,NorthBound0Entrance,SUV,2,1st Street W
1586,227.9800,NorthBound0Entrance,SUV,2,1st Avenue N
1587,228.2000,NorthBound0Entrance,SUV,1,1st Street W
1076,31.4800,NorthBound0Entrance,VAN,0,1st Avenue N
1589,229.0400,NorthBound0Entrance,SEDAN,0,1st Avenue N
1080,33.1200,NorthBound0Entrance,COUPE,2,1st Street E
