VIN,Time,DCLname,vType,startLaneId,destRoad
1027,11.8400,NorthBound0Entrance,VAN,0,1st Street W
1091,33.6600,NorthBound0Entrance,SUV,0,1st Avenue N
1094,34.5800,NorthBound0Entrance,SEDAN,2,1st Avenue N
1097,36.4000,NorthBound0Entrance,SEDAN,0,1st Street E
1098,36.9200,NorthBound0Entrance,SUV,1,1st Street E
1035,15.0200,NorthBound0Entrance,COUPE,1,1st Avenue N
1037,15.3000,NorthBound0Entrance,SUV,0,1st Street W
1102,38.0600,NorthBound0Entrance,VAN,2,1st Street W
1106,39.3600,NorthBound0Entrance,VAN,0,1st Avenue N
1108,40.5800,NorthBound0Entrance,SEDAN,1,1st Street W
1046,18.4600,NorthBound0Entrance,SEDAN,0,1st Street E
1110,40.9600,NorthBound0Entrance,SUV,2,1st Street W
1113,43.5600,NorthBound0Entrance,SUV,1,1st Street W
1054,20.5800,NorthBound0Entrance,COUPE,0,1st Street E
1055,20.6000,NorthBound0Entrance,SUV,1,1st Street E
1120,44.8200,NorthBound0Entrance,VAN,2,1st Street E
1058,21.9400,NorthBound0Entrance,COUPE,1,1st Street E
1123,46.1800,NorthBound0Entrance,COUPE,1,1st Avenue N
1126,47.4000,NorthBound0Entrance,SEDAN,2,1st Street E
1000,1.1400,NorthBound0Entrance,VAN,2,1st Street E
1065,25.0200,NorthBound0Entrance,SEDAN,2,1st Avenue N
1002,1.3000,NorthBound0Entrance,SUV,1,1st Street W
1069,26.5400,NorthBound0Entrance,SEDAN,1,1st Street E
1070,26.7600,NorthBound0Entrance,VAN,0,1st Street E
1134,50.6600,NorthBound0Entrance,SUV,2,1st Street E
1073,28.0600,NorthBound0Entrance,SEDAN,1,1st Street W
1074,28.1400,NorthBound0Entrance,VAN,0,1st Street W
1078,30.1600,NorthBound0Entrance,COUPE,0,1st Avenue N
1079,30.1600,NorthBound0Entrance,SEDAN,2,1st Avenue N
1082,31.1000,NorthBound0Entrance,SEDAN,1,1st Avenue N
1019,9.2600,NorthBound0Entrance,COUPE,2,1st Street E
1021,9.7600,NorthBound0Entrance,SEDAN,1,1st Avenue N
1085,31.8000,NorthBound0Entrance,SEDAN,0,1st Street E
1086,32.1200,NorthBound0Entrance,COUPE,2,1st Avenue N
1088,49.4000,NorthBound0Exit,SUV,9,1st Avenue N
1089,45.9800,NorthBound0Exit,SUV,6,1st Avenue N
1026,24.2000,NorthBound0Exit,VAN,9,1st Avenue N
1091,50.1200,NorthBound0Exit,SUV,0,1st Avenue N
1030,25.9200,NorthBound0Exit,VAN,7,1st Avenue N
1094,45.3400,NorthBound0Exit,SEDAN,2,1st Avenue N
1032,29.7800,NorthBound0Exit,COUPE,7,1st Avenue N
1035,25.7800,NorthBound0Exit,COUPE,1,1st Avenue N
1036,39.5600,NorthBound0Exit,SUV,8,1st Avenue N
1038,28.1800,NorthBound0Exit,SUV,6,1st Avenue N
1048,32.3400,NorthBound0Exit,SUV,10,1st Avenue N
1050,34.9000,NorthBound0Exit,SEDAN,9,1st Avenue N
1053,42.7800,NorthBound0Exit,SEDAN,8,1st Avenue N
1061,39.4600,NorthBound0Exit,SUV,11,1st Avenue N
1063,36.0200,NorthBound0Exit,COUPE,7,1st Avenue N
1001,12.7800,NorthBound0Exit,COUPE,8,1st Avenue N
1065,36.2000,NorthBound0Exit,SEDAN,2,1st Avenue N
1066,47.0800,NorthBound0Exit,VAN,8,1st Avenue N
1071,43.1600,NorthBound0Exit,SUV,9,1st Avenue N
1008,17.2400,NorthBound0Exit,COUPE,11,1st Avenue N
1072,40.9000,NorthBound0Exit,SUV,11,1st Avenue N
1009,16.7600,NorthBound0Exit,SEDAN,8,1st Avenue N
1014,20.9000,NorthBound0Exit,SEDAN,10,1st Avenue N
1078,43.8000,NorthBound0Exit,COUPE,0,1st Avenue N
1079,41.4600,NorthBound0Exit,SEDAN,2,1st Avenue N
1082,50.6800,NorthBound0Exit,SEDAN,1,1st Avenue N
1020,21.4400,NorthBound0Exit,SUV,9,1st Avenue N
1021,20.5200,NorthBound0Exit,SEDAN,1,1st Avenue N
1086,43.6800,NorthBound0Exit,COUPE,2,1st Avenue N
1090,33.3800,SouthBound0Entrance,SUV,3,1st Street W
1092,34.2400,SouthBound0Entrance,VAN,4,1st Street W
1093,34.5600,SouthBound0Entrance,SEDAN,5,1st Street W
1031,14.4600,SouthBound0Entrance,SUV,3,1st Street W
1096,36.1200,SouthBound0Entrance,SEDAN,3,1st Street E
1033,14.5600,SouthBound0Entrance,SUV,5,1st Street E
1100,37.1200,SouthBound0Entrance,SUV,5,1st Street E
1101,37.3800,SouthBound0Entrance,SUV,4,1st Street E
1039,16.9200,SouthBound0Entrance,VAN,3,1st Street E
1103,38.0600,SouthBound0Entrance,SUV,3,1st Street E
1040,17.0200,SouthBound0Entrance,COUPE,4,1st Street W
1105,38.6000,SouthBound0Entrance,VAN,5,1st Avenue S
1045,18.2200,SouthBound0Entrance,VAN,5,1st Avenue S
1047,18.4600,SouthBound0Entrance,SEDAN,4,1st Street W
1111,42.0600,SouthBound0Entrance,COUPE,5,1st Street W
1115,44.2400,SouthBound0Entrance,SEDAN,4,1st Street E
1116,44.4000,SouthBound0Entrance,COUPE,3,1st Avenue S
1118,44.6000,SouthBound0Entrance,SEDAN,5,1st Avenue S
1057,21.4800,SouthBound0Entrance,VAN,5,1st Street E
1121,45.6800,SouthBound0Entrance,SUV,3,1st Street W
1059,22.1600,SouthBound0Entrance,SEDAN,4,1st Street E
