VIN,Time,DCLname,vType,startLaneId,destRoad
1025,11.4000,NorthBound0Entrance,VAN,2,1st Avenue N
1281,129.7800,NorthBound0Entrance,COUPE,1,1st Avenue N
1028,12.3000,NorthBound0Entrance,COUPE,1,1st Street E
1284,130.3600,NorthBound0Entrance,VAN,2,1st Street W
1029,13.1400,NorthBound0Entrance,COUPE,0,1st Avenue N
1030,13.6200,NorthBound0Entrance,SUV,1,1st Avenue N
1287,132.1200,NorthBound0Entrance,COUPE,2,1st Street W
1288,132.8200,NorthBound0Entrance,COUPE,1,1st Avenue N
1035,17.4600,NorthBound0Entrance,SUV,2,1st Street E
1291,133.5600,NorthBound0Entrance,SUV,2,1st Avenue N
1037,19.3800,NorthBound0Entrance,VAN,2,1st Street E
1297,135.3000,NorthBound0Entrance,SEDAN,2,1st Street E
1299,135.4800,NorthBound0Entrance,SEDAN,1,1st Street W
1300,135.6800,NorthBound0Entrance,SUV,0,1st Street W
1304,137.0800,NorthBound0Entrance,SUV,0,1st Street W
1305,137.6800,NorthBound0Entrance,SUV,1,1st Street E
1308,138.4400,NorthBound0Entrance,VAN,0,1st Avenue N
1311,139.3000,NorthBound0Entrance,SUV,2,1st Street W
1056,29.0600,NorthBound0Entrance,VAN,0,1st Street E
1317,141.5600,NorthBound0Entrance,VAN,0,1st Avenue N
1318,143.0200,NorthBound0Entrance,VAN,2,1st Avenue N
1064,33.2400,NorthBound0Entrance,COUPE,1,1st Street W
1324,144.9000,NorthBound0Entrance,COUPE,2,1st Street W
1069,33.9400,NorthBound0Entrance,SUV,0,1st Street W
1325,146.1600,NorthBound0Entrance,COUPE,0,1st Street E
1070,34.5200,NorthBound0Entrance,SEDAN,1,1st Street E
1071,34.8600,NorthBound0Entrance,SUV,2,1st Street W
1073,35.5600,NorthBound0Entrance,VAN,0,1st Avenue N
1331,146.9800,NorthBound0Entrance,SUV,1,1st Street E
1078,37.6000,NorthBound0Entrance,COUPE,0,1st Street E
1335,148.0400,NorthBound0Entrance,SUV,2,1st Street W
1085,40.0800,NorthBound0Entrance,VAN,1,1st Street W
1342,151.7800,NorthBound0Entrance,SUV,1,1st Avenue N
1087,40.9000,NorthBound0Entrance,SEDAN,0,1st Avenue N
1343,151.9600,NorthBound0Entrance,SEDAN,0,1st Street E
1347,152.4800,NorthBound0Entrance,SUV,2,1st Avenue N
1095,43.4800,NorthBound0Entrance,SEDAN,2,1st Avenue N
1352,154.7200,NorthBound0Entrance,COUPE,2,1st Street W
1353,155.1000,NorthBound0Entrance,SEDAN,1,1st Street E
1101,45.0200,NorthBound0Entrance,SEDAN,1,1st Avenue N
1106,47.2600,NorthBound0Entrance,SUV,1,1st Avenue N
1362,157.9400,NorthBound0Entrance,COUPE,1,1st Street W
1363,158.0200,NorthBound0Entrance,SEDAN,2,1st Street E
1109,48.4600,NorthBound0Entrance,SEDAN,0,1st Street E
1365,159.5400,NorthBound0Entrance,SEDAN,1,1st Street E
1110,48.6800,NorthBound0Entrance,COUPE,1,1st Street E
1366,159.5600,NorthBound0Entrance,SUV,2,1st Street E
1372,160.4800,NorthBound0Entrance,VAN,0,1st Street W
1375,161.4400,NorthBound0Entrance,VAN,2,1st Street E
1378,161.6600,NorthBound0Entrance,COUPE,1,1st Avenue N
1123,55.2000,NorthBound0Entrance,VAN,2,1st Street W
1127,58.5200,NorthBound0Entrance,VAN,1,1st Avenue N
1384,163.6200,NorthBound0Entrance,VAN,1,1st Street W
1385,163.9800,NorthBound0Entrance,SUV,0,1st Street E
1132,60.3400,NorthBound0Entrance,VAN,0,1st Street W
1133,60.7400,NorthBound0Entrance,SEDAN,2,1st Street E
1392,166.1200,NorthBound0Entrance,SEDAN,0,1st Street W
1137,62.2600,NorthBound0Entrance,SEDAN,0,1st Street E
1395,166.7200,NorthBound0Entrance,SUV,1,1st Street E
1140,63.3200,NorthBound0Entrance,SEDAN,1,1st Street E
1142,65.0600,NorthBound0Entrance,VAN,0,1st Street W
1402,169.9600,NorthBound0Entrance,VAN,2,1st Street E
1403,170.1600,NorthBound0Entrance,SUV,1,1st Street E
1408,171.7400,NorthBound0Entrance,VAN,2,1st Avenue N
1154,70.4200,NorthBound0Entrance,COUPE,2,1st Avenue N
1156,72.3800,NorthBound0Entrance,SUV,0,1st Avenue N
1412,173.6200,NorthBound0Entrance,COUPE,2,1st Street E
1157,72.7600,NorthBound0Entrance,SEDAN,1,1st Street W
1413,174.1000,NorthBound0Entrance,COUPE,1,1st Street W
1163,74.7800,NorthBound0Entrance,SEDAN,2,1st Street W
1419,175.4200,NorthBound0Entrance,SUV,0,1st Street W
1420,175.6600,NorthBound0Entrance,SEDAN,1,1st Avenue N
1166,76.3400,NorthBound0Entrance,COUPE,2,1st Street W
1424,177.6200,NorthBound0Entrance,SEDAN,2,1st Street E
1171,78.4200,NorthBound0Entrance,SEDAN,1,1st Street E
1427,178.8000,NorthBound0Entrance,SEDAN,0,1st Avenue N
1428,179.0000,NorthBound0Entrance,VAN,1,1st Avenue N
1177,82.4600,NorthBound0Entrance,VAN,1,1st Street E
1433,180.4000,NorthBound0Entrance,COUPE,0,1st Street W
1437,181.6600,NorthBound0Entrance,COUPE,1,1st Avenue N
1183,84.3000,NorthBound0Entrance,SUV,0,1st Avenue N
1185,85.9800,NorthBound0Entrance,SEDAN,2,1st Street W
1442,183.2600,NorthBound0Entrance,SUV,1,1st Street W
1444,183.7000,NorthBound0Entrance,SEDAN,0,1st Avenue N
1189,87.7800,NorthBound0Entrance,COUPE,1,1st Avenue N
1191,88.7800,NorthBound0Entrance,SUV,2,1st Street E
1447,184.5800,NorthBound0Entrance,VAN,2,1st Avenue N
1193,89.1000,NorthBound0Entrance,SUV,1,1st Street E
1451,186.1200,NorthBound0Entrance,SUV,1,1st Street W
1452,186.3200,NorthBound0Entrance,COUPE,2,1st Street E
1197,90.5600,NorthBound0Entrance,VAN,0,1st Avenue N
1201,92.0000,NorthBound0Entrance,VAN,0,1st Street W
1202,92.0200,NorthBound0Entrance,SEDAN,2,1st Avenue N
1204,94.2600,NorthBound0Entrance,SUV,0,1st Avenue N
1210,96.5400,NorthBound0Entrance,COUPE,0,1st Street W
1215,98.3200,NorthBound0Entrance,SUV,1,1st Street E
1219,99.8800,NorthBound0Entrance,COUPE,2,1st Avenue N
1222,101.3400,NorthBound0Entrance,COUPE,2,1st Street W
1223,101.6400,NorthBound0Entrance,SEDAN,0,1st Street W
1233,105.9200,NorthBound0Entrance,COUPE,0,1st Street E
1235,106.7000,NorthBound0Entrance,SEDAN,2,1st Street W
1239,110.1400,NorthBound0Entrance,SEDAN,0,1st Avenue N
1240,110.2600,NorthBound0Entrance,COUPE,2,1st Street W
1248,114.6200,NorthBound0Entrance,SEDAN,2,1st Street E
1251,115.4400,NorthBound0Entrance,VAN,1,1st Street W
1256,118.0000,NorthBound0Entrance,COUPE,1,1st Avenue N
1001,1.7800,NorthBound0Entrance,SEDAN,1,1st Street W
1002,1.9000,NorthBound0Entrance,VAN,2,1st Street W
1004,3.2400,NorthBound0Entrance,COUPE,0,1st Avenue N
1005,3.3600,NorthBound0Entrance,COUPE,1,1st Street E
1261,119.1000,NorthBound0Entrance,VAN,0,1st Street E
1008,3.6800,NorthBound0Entrance,COUPE,2,1st Street E
1264,121.2800,NorthBound0Entrance,COUPE,0,1st Street E
1265,122.3200,NorthBound0Entrance,VAN,1,1st Avenue N
